queryNum,subQueryNum,query,text1,document1,score1,text2,document2,score2,text3,document3,score3,text4,document4,score4,text5,document5,score5
78_8,8," What is the keto diet?<br/>Why was it original developed?<br/>What is ketosis?<br/>What is paleo?<br/>What do they have in common?<br/>How are they different?<br/>What is intermittent fasting?<br/><span>How is it related to keto?</span>"," How many calories can I eat during the eating period of intermittent fasting? What do I eat during my eating window in Intermittent fast? Up to how many calories can you consume during the fasting period of intermittent fasting? How many meals should you eat when using intermittent fasting?",MARCO_2012041,0," Intermittent ear pain on one side and Intermittent pain in the ear (5 causes) Intermittent ear pain on one side and Ear infection (4 causes) Intermittent ear pain on one side and Face symptoms (4 causes) Intermittent ear pain on one side and Head symptoms (4 causes)",MARCO_2792737,0," Dr. Oz: Forskolin: Today Dr. Oz spoke about 4 Belly blasting supplements, this one is to burn fat, Forskolin. Relora supplements for stress related weight gain around the mid section, & Dr. Ozs 7-Keto to lose weight-boost your metabolism  Caroway Seeds for bloating.",MARCO_2971947,0," A Keto Diet for Beginners. A ketogenic diet, or keto diet, is a very low-carb diet, which turns the body into a fat-burning machine. It has many potential benefits for weight loss, health and performance, but also some potential initial side effects. A ketogenic diet is similar to other strict low-carb diets, like the Atkins diet or LCHF (low carb, high fat).",MARCO_3326349,0," The keto diet, also known as the ketogenic diet, is a lifestyle change that is low carb. Everybody does it their own way (hence all the diet names and programs) but the most basic keto diet is a mix of low carb, paleo and gluten-free. The cross-fit folks do it too.",MARCO_3665521,0
78_8,8," What is the keto diet?<br/>Why was it original developed?<br/>What is ketosis?<br/>What is paleo?<br/>What do they have in common?<br/>How are they different?<br/>What is intermittent fasting?<br/><span>How is it related to keto?</span>"," What is the Ketogenic diet. Why it's used for fat loss. The keto diet rules. Criticisms of the diet. Tips for sticking to the diet. Measuring progress and your results. ...and more.",MARCO_3784255,0," So that means finding and eating fatty animals. So a paleo diet, just like a keto diet, focuses on getting fat and protein as a primary source of energy. However, the big difference is paleo doesnt avoid potatoes, sweet potatoes, carrots, and other tubers and root vegetables. These particular vegetables fit completely within the paleo framework, but they should be avoided in a keto diet.",MARCO_4179216,0," The Benefits of Intermittent Fasting Confirmed by the Latest Research. A new review evaluated the various approaches to intermittent fasting, particularly the advantages and limitations for its use in fighting obesity and type 2 diabetes.",MARCO_4423878,0," Fresh Strawberry Lime Popsicles (Low Carb, No Sugar Added) WickedStuffed February 16, 2015 Keto Recipes, Quick Keto Snacks Dont tell my neighbors, but between shoveling ourselves out of snowstorm after snowstorm Ive secretly been pining for popsicles (intermittently with cravings for hot chocolate).",MARCO_4709682,0," The Keto Diet Vs The Paleo Diet: Is Ketosis Better Than Paleo? If youre someone interested in improving their health or losing weight, youve likely heard of the ketogenic diet and the Paleo Diet at some point.",MARCO_4813856,0
78_8,8," What is the keto diet?<br/>Why was it original developed?<br/>What is ketosis?<br/>What is paleo?<br/>What do they have in common?<br/>How are they different?<br/>What is intermittent fasting?<br/><span>How is it related to keto?</span>"," This means you have to be careful and make sure you know what you can eat on a keto diet. Eating the wrong things can slow or halt your progress! Use this post to help you stay on track or get started with a ketogenic diet. Figuring out what you can eat on a keto diet can be tough if you are just starting out. It can be helpful to know what you can eat on a ketogenic diet! Figuring out what to eat on a keto diet can be hard enough, figuring out what to eat when you need to be keto and watch out for allergens can be a nightmare!",MARCO_4986998,0," Ketosis is a natural process the body initiates to help us survive when food intake is low. During this state, we produce ketones, which are produced from the breakdown of fats in the liver. The end goal of a properly maintained keto diet is to force your body into this metabolic state.",MARCO_5126872,0," They talk about drinking litres of ice cold water as a way to lose weight (based on the calories-in, calories-out myth), and they bring up the starvation mode myth. However, they still don't appear to give any evidence for why someone on keto needs more water than someone who is not on keto.",MARCO_5536495,0," In chemistry, a ketone (alkanone) kiton is an organic compound with the structure RC(=O)R', where R and R' can be a variety of carbon-containing substituents.Ketones and aldehydes are simple compounds that contain a carbonyl group (a carbon-oxygen double bond).ther prefixes, however, are also used. For some common chemicals (mainly in biochemistry), keto or oxo refer to the ketone functional group. The term oxo is used widely through chemistry. For example, it also refers to an oxygen atom bonded to a transition metal (a metal oxo).",MARCO_6268413,0," Medical Definition of keto. : of or relating to a ketone; also : containing a ketone group.",MARCO_6531718,0
78_8,8," What is the keto diet?<br/>Why was it original developed?<br/>What is ketosis?<br/>What is paleo?<br/>What do they have in common?<br/>How are they different?<br/>What is intermittent fasting?<br/><span>How is it related to keto?</span>"," Its a common belief that a low carb diet should be high in protein. As we all know, eating a LCHF keto diet means eating most of your calories as fat, not protein. On a LCHF keto diet your macros (the composition of your diet) should look something like this: 70% fat25% protein5% carbs. You definitely dont want to be eating more than 30% of your calories as protein.",MARCO_6546989,0," How the Keto Diet Works. As weve covered, the purpose of the keto diet is to train your body to burn fat for fuel, rather than carbs, by remaining in a state of ketosis. In order for this to happen, you must remove the majority of carbs (in most cases, 90-95%) out of your diet.",MARCO_6958198,0," Heres what you should not eat on a keto diet  foods full of sugar and starch. As you can see, these foods are much higher in carbs. Drinks. Drink water, coffee, tea or the occasional glass of wine. More . Full keto diet food list Eat. Meat  Unprocessed meats are low carb and keto-friendly, and organic and grass-fed meat is the most healthy of all. But remember that keto is a high-fat diet, not high protein, so you dont need huge amounts of meat. Excess protein (more than your body needs) is converted to glucose, making it harder to get into ketosis",MARCO_7111266,0," In a 2005 study, Danish researchers showed that intermittent fasting quickly increases insulin-mediated glucose uptake rates. Eight healthy men in their mid-20's fasted 20 hours every other day for 15 days. At the end of the trial, their insulin had become more efficient at managing blood sugar.",MARCO_7376747,0," 1 Learn why and how a ketogenic diet works  and why others fail. 2  Know exactly what foods are keto friendly to help you be creative in the kitchen. 3  Easy yet delicious keto recipes  so you dont need to be a master chef.  Exercise plans for maximum results at home or the gym.",MARCO_7427611,0
78_8,8," What is the keto diet?<br/>Why was it original developed?<br/>What is ketosis?<br/>What is paleo?<br/>What do they have in common?<br/>How are they different?<br/>What is intermittent fasting?<br/><span>How is it related to keto?</span>"," Benefits: Fat Loss Fast & Sustained Energy Reduces Brain Fog Increased Awareness Appetite Suppression Assist with Abdominal Fat Loss Strength Gain Keto-OS also helps with inflammation. Did you know 90% of people today have chronic inflammation in their body. Inflammation is a major contributor to diesels in the body.",MARCO_7553860,0," Bottom Line: The ketogenic diet (keto) is a low-carb, high-fat diet. It lowers blood sugar and insulin levels, and shifts the bodys metabolism away from carbs and towards fat and ketones. Different Types of Ketogenic Diets",MARCO_800540,0," When ketones are your sole source of energy, you have a buildup, and thus, you deplete your phosphorous and calcium. This can lead to stress fractures and bone problems. Headaches, bad mood, and bad memory. Because carbs are the optimal energy source for the brain, the keto diet starves your brain of fuel.",MARCO_818039,0," The keto diet (also known as ketogenic diet, low carb diet and LCHF diet) is a low carbohydrate, high fat diet. Maintaining this diet is a great tool for weight loss. More importantly though, according to an increasing number of studies, it helps reduce risk factors for diabetes, heart diseases, stroke, Alzheimers, epilepsy, and more 1-6.",MARCO_8322547,0," Fat Loss Accelerated: How to Blast Fat the Paleo-Keto way! Instant Ketones & High-fat, moderate-protein, low-carb dietscalled ketogenic or keto dietsare becoming more popular, and with good ...",MARCO_8406642,0
78_8,8," What is the keto diet?<br/>Why was it original developed?<br/>What is ketosis?<br/>What is paleo?<br/>What do they have in common?<br/>How are they different?<br/>What is intermittent fasting?<br/><span>How is it related to keto?</span>"," Though a very low carb diet generally has me above actual ketosis, it is not hard to intentionally dip into small to moderate ketosis by reducing ones vegetable intake. I will say, though, that my experiences have taught me that ones protein intake can be higher than this article indicates for a ketogenic diet.ould just like to point out that Avocado is great, because although it has a lot of carbs, over 90% of it is fiber which is undigested and so can be ommitted. Great article. While Im not on a full blown paleoketo diet, I am completely wheat free, not gluten free just wheat and wheat gluten free.",MARCO_8420958,0," Thats okay, too. The key is to stay consistent and focus on eating healthy keto foods. Treat the keto diet as what it is  not simply a diet, but a lifestyle and metabolic shift in your health. Now, that being said, what we can tell you is the average results people experience when losing weight on keto. Average Weight Loss on the Ketogenic Diet Typically, in the first week of the keto diet people see a very quick drop in weight  anywhere from a few pounds to as much as 10! Thats because keto causes you to initially release a lot of water weight (not fat) from drastically cutting your carb intake.",MARCO_8581412,0," Course of the reaction.--During the oxidation of D-fructose, a number of species were formed, of which two in major quantities. Both 3C NMR and LC-MS showed that the main product, as already mentioned by Heyns 16, is 2-keto-D-gluconic acid.herefore, it can be concluded that, besides 2-ke-togluconic acid, D-threo-hexo-2,5-diulose, or '5-keto-fructose', is formed during the oxidation of fructose with molecular oxygen over PtC catalysts. The latter compound is somewhat unexpected, since L-sorbose is oxidized first at C-1 and subsequently at C-6  16.",MARCO_8658328,0," A keto diet is well known for being a low carb diet, where the body produces ketones in the liver to be used as energy. Its referred to as many different names  ketogenic diet, low carb diet, low carb high fat (LCHF), etc. When you eat something high in carbs, your body will produce glucose and insulin.",MARCO_903821,0," Confidence votes 951. If this question is in reference to a drug test, your answer would be 3 to 4 days. Hydrocodone exhibits a complex pattern of metabolism including O-demethylation, N-demethylation and 6-keto reduction to the corresponding 6-(alpha)- and 6-(beta)-hydroxymetabolites.",MARCO_104255,0
78_8,8," What is the keto diet?<br/>Why was it original developed?<br/>What is ketosis?<br/>What is paleo?<br/>What do they have in common?<br/>How are they different?<br/>What is intermittent fasting?<br/><span>How is it related to keto?</span>"," Insulin is one of the most important aspects of your body that a Ketogenic diet focuses on. It is a hormone secreted by the pancreas that regulates the metabolism of fat and carbs, specifically in the blood. Its main job is to regulate the distribution of energy to the cells of the body from fat storage.rketo is to start with 20g of net-carbs per day. This limit does a good job of eliminating junk foods, refined carbohydrates and any other fattening foods. The full premise of a keto diet is far more than just minimizing carbs, it is a lifestyle about overall health.",MARCO_1305783,0," How to achieve a healthy low-carb lifestyle 46:42 How should you formulate a low-carb or keto diet exactly in order to maximize success? How much fat, protein and carbs should you eat? How to formulate a low-carb keto diet 48:32 Low-carb pioneer Dr. Eric Westman talks about how to formulate an LCHF diet, low carb for different medical conditions and common pitfalls among others.",MARCO_1601489,0," keto, keto foods, keto menu, ketogenic diet, ketogenic diet foods list, what to eat on a ketogenic diet. peggy graves December 16, 2012 at 7:19 pm #. is there any type of bread or crackers that you can eat with low carbs. Reply.",MARCO_1783089,0," So, to answer the original question  it doesnt take long to get into ketosis. In a little over a month, you can start to experience the fat burning benefits of this diet. However, it does take commitment to make sure you can stay in a state of ketosis. Staying away from sugar and limiting your carbs is a vital part of the Keto Diet. Dr. Eric Berg is an awesome resource when it comes to the Keto Diet. If youre new to this way of eating, he has an excellent article called The 7 Benefits of the Ketogenic Diet. Resources. https:www.drberg.comblogblood-sugarshow-long-does-it-take-to-get-into-ketosis. https:www.drberg.comblogfat-burningthe-7-benefits-of-the-ketogenic-diet",MARCO_1842720,0," How many calories can I eat during the eating period of intermittent fasting? What do I eat during my eating window in Intermittent fast? Up to how many calories can you consume during the fasting period of intermittent fasting? How many meals should you eat when using intermittent fasting?",MARCO_2012041,0
79_1,1," <span>What is taught in sociology?</span>"," Sociology of Education (PDE 109) 54 ACTIVITY 1 1. Discuss the importance of sociology to education. 2. Explain what education is and show its relationship to sociology. 3. Explain what sociology of education is and distinguish it from educational sociology.",MARCO_1143568,2," The Other Social Sciences. Not all universities approach sociology the same way, and the new science evolved differently depending on where it was taught and who was teaching it. The two major types of sociology that emerged were qualitative sociology and quantitative sociology. Today, most universities use both qualitative and quantitative methods of inquiry, and one method is not necessarily better than the other.",MARCO_1652215,3," The sociology of education is the study of how public institutions and individual experiences affect education and its outcomes.It is mostly concerned with the public schooling systems of modern industrial societies, including the expansion of higher, further, adult, and continuing education.ducation has often been very much so seen as a fundamentally optimistic human endeavour characterised by aspirations for progress and betterment. It is understood by many to be a means of overcoming handicaps, achieving greater equality, and acquiring wealth and social status.",MARCO_2323447,3," Education. A person with a sociology degree may choose to pursue a career in education. A bachelor's degree and teaching certificate are adequate for teaching classes such as political science, history, and social science at the high school level.",MARCO_3515415,1," Sociology is the study of human behavior. This can help us understand what humans do and why they do it. This is monumental is analyzing the patterns of society, government, culture. With sociology, we can understand all of society's problems, and why those problems are a continuous, inevitable problem.",MARCO_4035283,3
79_1,1," <span>What is taught in sociology?</span>"," Sociological concepts are key ideas in the study of sociology, and are generally taught in introductory sociology classes and texts. Examples of sociological concepts include ethnocentrism, taboos... Sociological concepts are key ideas in the study of sociology, and are generally taught in introductory sociology classes and texts. Examples of sociological concepts include ethnocentrism, taboos and social groups. Sociology is the study of human society and of how individuals and groups interact within that society. Sociology is a science and, like any other science, it has key concepts that have been developed through the years by prominent sociologists.",MARCO_4203827,3," Rainer has taught college Sociology and Political Science courses and has a master's degree in political sociology. Concurrent powers are those powers given to both states and the federal government by the U.S. Constitution. We'll look at some examples of concurrent powers in this lesson.",MARCO_6512216,2," There are two dimensions to the sociology program goals. The first dimension involves teaching the skills of the sociology profession. The second dimension involves the application of those skills to public affairs through public sociology. The first goal of the sociology program is to develop the professional skills that support the sociological imagination. These include: Knowledge of how to use theory to conceptualize a problem and to select and organize relevant social facts. The ability to use social scientific research methods to address sociological questions.",MARCO_7105483,3," Sociology: In Sociology the focus is on the human society. Psychology: In Psychology, the focus is on the mental processes and behavior of the individual. Relationship: Sociology: Sociology establishes the relationship between an individual and a group.",MARCO_7907437,2," Definition of 'social studies'. social studies. In Britain, social studies is a subject that is taught in schools and colleges, and includes sociology, politics, and economics. In the United States, social studies is a subject that is taught in schools, and that includes history, geography, sociology, and politics.",MARCO_8517934,0
79_1,1," <span>What is taught in sociology?</span>"," Definition of 'social studies'. social studies. In Britain, social studies is a subject that is taught in schools and colleges, and includes sociology, politics, and economics. In the United States, social studies is a subject that is taught in schools, and that includes history, geography, sociology, and politics.",MARCO_8517934,0," Education. A person with a sociology degree may choose to pursue a career in education. A bachelor's degree and teaching certificate are adequate for teaching classes such as political science, history, and social science at the high school level.",MARCO_3515415,1," Sociology of Education (PDE 109) 54 ACTIVITY 1 1. Discuss the importance of sociology to education. 2. Explain what education is and show its relationship to sociology. 3. Explain what sociology of education is and distinguish it from educational sociology.",MARCO_1143568,2," The Other Social Sciences. Not all universities approach sociology the same way, and the new science evolved differently depending on where it was taught and who was teaching it. The two major types of sociology that emerged were qualitative sociology and quantitative sociology. Today, most universities use both qualitative and quantitative methods of inquiry, and one method is not necessarily better than the other.",MARCO_1652215,3," Rainer has taught college Sociology and Political Science courses and has a master's degree in political sociology. Concurrent powers are those powers given to both states and the federal government by the U.S. Constitution. We'll look at some examples of concurrent powers in this lesson.",MARCO_6512216,2
79_2,2," What is taught in sociology?<br/><span>What is the main contribution of Auguste Comte?</span>"," Word Origin and History for sociology Expand. n. the science of social phenomena, 1843, from French sociologie, a hybrid coined 1830 by French philosopher Isidore Auguste Comte (1798-1857), from Latin socius associate (see social (adj.)) + Greek-derived suffix -logie (see -logy).",MARCO_1367018,3," (...). The idea that demography is destiny, a phrase usually attributed to the 19th century French philosopher Auguste Comte, lies at the foundation of this weeks special report. The social, cultural and economic fabric of a nation derives in large part from its population dynamics.",MARCO_2953635,2," Isidore Marie Auguste Franois Xavier Comte (French pronunciation: ; 19 January 1798  5 September 1857) was a French philosopher who founded the discipline of praxeology and the doctrine of positivism. He is sometimes regarded as the first philosopher of science in the modern sense of the term.",MARCO_3960661,2," Isidore Marie Auguste Franois Xavier Comte was a French philosopher who founded the discipline of praxeology and the doctrine of positivism. He is sometimes regarded as the first philosopher of science in the modern sense of the term. Influenced by the utopian socialist Henri Saint-Simon, Comte developed the positive philosophy in an attempt to remedy the social malaise of the French Revolution, calling for a new social doctrine based on the sciences. Comte was a major influence on 19th ...",MARCO_3960669,2," Auguste Comte. Isidore Marie Auguste Franois Xavier Comte (zdr oust mri frnswe sevi.r kmte; 19 January 1798  5 September 1857) was a French philosopher who founded the discipline of praxeology, coining the term, and the doctrine of positivism.",MARCO_4310386,2
79_2,2," What is taught in sociology?<br/><span>What is the main contribution of Auguste Comte?</span>"," Auguste Comte (17981857) is the founder of positivism, a philosophical and political movement which enjoyed a very wide diffusion in the second half of the nineteenth century. It sank into an almost complete oblivion during the twentieth, when it was eclipsed by neopositivism.",MARCO_4561927,2," The term sociology was coined by French philosopher Auguste Comte (17981857), in 1838 from the Latin termsocius (companion, associate) and the Greek term logia (study of, speech). Comte is known as the Father of Sociology. He first publicly used the term in his work Positive Philosophy (1896, orig.",MARCO_4982395,4," Max Weber Auguste Comte mile Durkheim Karl Marx An intended and recognized consequence of some element of society is a dysfunction. latent function. theory. manifest function. Puberty is one aspect of adolescence that is found in every society. true false A symbol is a description comprised of the essential characteristics of a feature of society. the unintended and unrecognized consequence of an element of society. the consequence that an element of society produces for the maintenance of its social system. anything that represents something else. Mass media is a form of socialization.",MARCO_5048628,0," 1 Comte coined the term sociology and may be viewed as its founder. 2  Comte thought of sociology as a positivistic science. 3  He elaborated four methods of sociology. 4  He distinguished social statics from social dynamics.  He was a macrosociologist.",MARCO_5289362,4," Auguste Comte was the first to develop the concept of sociology.. He defined sociology as a positive science. Positivism is the search for invariant laws of the natural and social world.. Comte identified three basic methods for discovering these invariant laws, observation, experimentation, and comparison.",MARCO_5390918,3
79_2,2," What is taught in sociology?<br/><span>What is the main contribution of Auguste Comte?</span>"," Related Links. Auguste Comte 1798 1857 was the father of Positivism and inventor of the term sociology. He played a key role in the development of the social sciences and was highly influential on thoughts about progress in the nineteenth and twentieth centuries.",MARCO_5390922,4," Karl Marx is the father of the conflict theory in sociology. The fathers of sociology include mile Durkheim, Karl Marx, Herbert Spencer, and Auguste Comte. Karl Marx is the father of the conflict theory in sociology. The fathers of sociology include mile Durkheim, Karl Marx, Herbert Spencer, and Auguste Comte. Karl Marx is the father of the conflict theory in sociology.",MARCO_6099605,1," Ritzer and Goodman identify eight positive contributions that Comte made to sociology: 1  Comte coined the term sociology and may be viewed as its founder. 2  Comte thought of sociology as a positivistic science. 3  He elaborated four methods of sociology. 4  He distinguished social statics from social dynamics.",MARCO_653542,4," Auguste Comte is considered a forerunner in the field. mile mile, durkheim who came After, comte is usually the most recognized as a father of, sociology. however",MARCO_7865396,3," Max Weber Auguste Comte mile Durkheim Karl Marx An intended and recognized consequence of some element of society is a dysfunction. latent function. theory. manifest function. Puberty is one aspect of adolescence that is found in every society. true false A symbol is a description comprised of the essential characteristics of a feature of society. the unintended and unrecognized consequence of an element of society. the consequence that an element of society produces for the maintenance of its social system. anything that represents something else. Mass media is a form of socialization.",MARCO_5048628,0
79_3,3," What is taught in sociology?<br/>What is the main contribution of Auguste Comte?<br/><span>What is the role of positivism in it?</span>"," Sociology - what is positivism? I&#39;ve just started a sociology course and my first unit is on perspectives, focusing on positivism. Can anyone give me a brief exlpanation of this approach and its proscons? I&#39;ve looked in loads of textbooks and it&#39;s confusing me so much - I&#39;ve been out of education for a while...",MARCO_1429039,0," Positivism is the term used to describe an approach to the study of society that relies specifically on scientific evidence, such as experiments and statistics, to reveal a true nature of how society operates.",MARCO_1656439,4," The roots of Positivism lie particularly with Empiricism, which works only with observable facts, seeing that beyond this is the realm of logic and mathematics. The basic principle of Positivism is that all factual knowledge is based on the positive information gained from observable experience, and that any ideas beyond this realm of demonstrable fact are metaphysical. Only analytic statements are allowed to be known as true through reason alone.",MARCO_3232734,2," With World War II's close in 1945, logical positivism became milder, logical empiricism, led largely by Carl Hempel, in America, who expounded the covering law model of scientific explanation. Logical positivism became a major underpinning of analytic philosophy, and dominated philosophy in the English-speaking world, including philosophy of science, while influencing sciences, but especially social sciences, into the 1960s.",MARCO_3232740,3," In this essay I will refer to the main founding fathers of sociology: Comte, Durkheim, Marx and Weber. I will discuss their main ideas and concerns about the changing societies that they encountered. The Frenchman Auguste Comte (1798-1857) grew up in the wake of the French revolution of 1789.",MARCO_3973719,1
79_3,3," What is taught in sociology?<br/>What is the main contribution of Auguste Comte?<br/><span>What is the role of positivism in it?</span>"," Although Comtes positivism is a little odd by todays standards, it inaugurated the development of the positivist tradition within sociology. In principle, positivism is the sociological perspective that attempts to approach the study of society in the same way that the natural sciences approach the natural world.",MARCO_4055549,3," The term sociology was coined (1838) by Auguste Comte Comte, Auguste, 17981857, French philosopher, founder of the school of philosophy known as positivism, educated in Paris.",MARCO_4939672,2," Positivism is a philosophical theory stating that positive knowledge is based on natural phenomena and their properties and relations. Thus, information derived from sensory experience, interpreted through reason and logic, forms the exclusive source of all authoritative knowledge.Positivism holds that valid knowledge (certitude or truth) is found only in this derived knowledge.ntrospective and intuitive knowledge is rejected, as is metaphysics and theology. Although the positivist approach has been a recurrent theme in the history of western thought, the modern sense of the approach was formulated by the philosopher Auguste Comte in the early 19th century.",MARCO_5166618,1," The term sociology was coined by Auguste Comte in 1839. Comte is also the father of positivism. Comte's theory of positivism limits knowledge to the observable, and is crucial in approaching sociology as a science.",MARCO_5390919,4," Definition: Positivism is a way of thinking developed by Auguste Comte and is based on the assumption that it is possible to observe social life and establish reliable, valid knowledge about how it works.",MARCO_5390925,4
79_3,3," What is taught in sociology?<br/>What is the main contribution of Auguste Comte?<br/><span>What is the role of positivism in it?</span>"," Positivism is a philosophical theory stating that positive knowledge is based on natural phenomena and their properties and relations. Thus, information derived from sensory experience, interpreted through reason and logic, forms the exclusive source of all authoritative knowledge.",MARCO_6132136,4," Positivism is a philosophical theory stating that certain knowledge is based on natural phenomena and their properties and relations. Thus, information derived from sensory experience, interpreted through reason and logic, forms the exclusive source of all certain knowledge. Positivism holds that valid knowledge is found only in this a posteriori knowledge. Verified data received from the senses are known as empirical evidence; thus positivism is based on empiricism. Positivism also holds that s",MARCO_685327,1," Auguste Comte-(1898-1857)He is considered as father of sociology. Comte was born at Montpellier, in France. He founded the philosophy of positivism, and originated a concept o  f social science known as sociology. Comte sought to discover the laws that he believed governed the evolution of the mind.",MARCO_7274894,2," Sociology - what is positivism? I&#39;ve just started a sociology course and my first unit is on perspectives, focusing on positivism. Can anyone give me a brief exlpanation of this approach and its proscons? I&#39;ve looked in loads of textbooks and it&#39;s confusing me so much - I&#39;ve been out of education for a while...",MARCO_1429039,0," In this essay I will refer to the main founding fathers of sociology: Comte, Durkheim, Marx and Weber. I will discuss their main ideas and concerns about the changing societies that they encountered. The Frenchman Auguste Comte (1798-1857) grew up in the wake of the French revolution of 1789.",MARCO_3973719,1
79_4,4," What is taught in sociology?<br/>What is the main contribution of Auguste Comte?<br/>What is the role of positivism in it?<br/><span>What is Herbert Spencer known for?</span>"," This tradition often aligns with classical functionalism and is associated with several founders of sociology, primarily Herbert Spencer, Lester F. Ward and William Graham Sumner. Contemporary sociological theory retains traces of each these traditions and they are by no means mutually exclusive.",MARCO_1665120,1," The father of social Darwinism. by Russell Grigg. Herbert Spencer (18201903) was an enormously influential English philosopher and agnostic of the Victorian era who coined the term survival of the fittest.Dubbed the philosopher of the Evolution movement, he published a theory of evolution seven years before Darwin.he father of social Darwinism. by Russell Grigg. Herbert Spencer (18201903) was an enormously influential English philosopher and agnostic of the Victorian era who coined the term survival of the fittest.",MARCO_2575680,3," Herbert Spencer (1820-1903) was an English philosopher, scientist, engineer, and political economist. In his day his works were important in popularizing the concept of evolution and played an important part in the development of economics, political science, biology, and philosophy.",MARCO_3519196,1," The work of such classical sociological theorists as Auguste Comte, Karl Marx, Herbert Spencer, Emile Durkheim, Max Weber, Georg Simmel, and Vilfredo Pareto was important in its time and played a central role in the subsequent development of sociology.he work of such classical sociological theorists as Auguste Comte, Karl Marx, Herbert Spencer, Emile Durkheim, Max Weber, Georg Simmel, and Vilfredo Pareto was important in its time and played a central role in the subsequent development of sociology.",MARCO_4555243,1," Herbert Spencer: An Estimate and Review (1904) by Josiah Royce. Lectures on the Ethics of T.H. Green, Mr. Herbert Spencer, and J. Martineau (1902) by Henry Sidgwick. Spencer-smashing at Washington (1894) by Lester F. Ward. A Perplexed Philosopher (1892) by Henry George. A Few Words with Mr Herbert Spencer (1884) by Paul Lafargue.",MARCO_5195831,0
79_4,4," What is taught in sociology?<br/>What is the main contribution of Auguste Comte?<br/>What is the role of positivism in it?<br/><span>What is Herbert Spencer known for?</span>"," The major contributions of the following theorists to the field of sociology: Augueste Comte, Herbert Spencer, Karl Marx, Emile Durkheim, and Max Weber. mile mile, Durkheim, Positivism. sociology",MARCO_5290598,1," The name Herbert is a German baby name. In German the meaning of the name Herbert is: Illustrious warrior. Army. Bright. Introduced into Britain during the Norman Conquest. Famous Bearer: American president Herbert C. Hoover.American Meaning: The name Herbert is an American baby name.he name Herbert is a Swedish baby name. In Swedish the meaning of the name Herbert is: Intelligent warrior. SoulUrge Number: 1. Expression Number: 4. People with this name have a deep inner desire to use their abilities in leadership, and to have personal independence.",MARCO_6216501,0," Herbert Spencer by Miss A. Grant. Click on thumbnail for larger picture. A Victorian biologist and philosopher, Herbert Spencer was born April 27th, 1820, at the height of British industrialism. He was educated at home in mathematics, natural science, history and English, among some other languages. Spencer was sickly in his youth, all eight of his other siblings dying at a young age.",MARCO_709709,0," Herbert Spencer. Herbert Spencer (18201903) is typically, though quite wrongly, considered a coarse social Darwinist. After all, Spencer, and not Darwin, coined the infamous expression survival of the fittest, leading G. E. Moore to conclude erroneously in Principia Ethica (1903) that Spencer committed the naturalistic fallacy.",MARCO_7280595,1," Herbert Spencer (18201903) British philosopher and sociologist, Herbert Spencer was a major figure in the intellectual life of the Victorian era. He was one of the principal proponents of evolutionary theory in the mid nineteenth century, and his reputation at the time rivaled that of Charles Darwin. Spencer was initially best known for developing and applying evolutionary theory to philosophy, psychology and the study of society -- what he called his synthetic philosophy (see his A System of Synthetic Philosophy, 1862-93).",MARCO_8064768,4
79_4,4," What is taught in sociology?<br/>What is the main contribution of Auguste Comte?<br/>What is the role of positivism in it?<br/><span>What is Herbert Spencer known for?</span>"," Herbert Spencer: An Estimate and Review (1904) by Josiah Royce. Lectures on the Ethics of T.H. Green, Mr. Herbert Spencer, and J. Martineau (1902) by Henry Sidgwick. Spencer-smashing at Washington (1894) by Lester F. Ward. A Perplexed Philosopher (1892) by Henry George. A Few Words with Mr Herbert Spencer (1884) by Paul Lafargue.",MARCO_5195831,0," This tradition often aligns with classical functionalism and is associated with several founders of sociology, primarily Herbert Spencer, Lester F. Ward and William Graham Sumner. Contemporary sociological theory retains traces of each these traditions and they are by no means mutually exclusive.",MARCO_1665120,1," The father of social Darwinism. by Russell Grigg. Herbert Spencer (18201903) was an enormously influential English philosopher and agnostic of the Victorian era who coined the term survival of the fittest.Dubbed the philosopher of the Evolution movement, he published a theory of evolution seven years before Darwin.he father of social Darwinism. by Russell Grigg. Herbert Spencer (18201903) was an enormously influential English philosopher and agnostic of the Victorian era who coined the term survival of the fittest.",MARCO_2575680,3," Herbert Spencer (18201903) British philosopher and sociologist, Herbert Spencer was a major figure in the intellectual life of the Victorian era. He was one of the principal proponents of evolutionary theory in the mid nineteenth century, and his reputation at the time rivaled that of Charles Darwin. Spencer was initially best known for developing and applying evolutionary theory to philosophy, psychology and the study of society -- what he called his synthetic philosophy (see his A System of Synthetic Philosophy, 1862-93).",MARCO_8064768,4," The name Herbert is a German baby name. In German the meaning of the name Herbert is: Illustrious warrior. Army. Bright. Introduced into Britain during the Norman Conquest. Famous Bearer: American president Herbert C. Hoover.American Meaning: The name Herbert is an American baby name.he name Herbert is a Swedish baby name. In Swedish the meaning of the name Herbert is: Intelligent warrior. SoulUrge Number: 1. Expression Number: 4. People with this name have a deep inner desire to use their abilities in leadership, and to have personal independence.",MARCO_6216501,0
